dose,RR,lb,ub
16.285545545545546,0.6947789132229333,0.6117662560240386,0.7890558420081811
16.38861861861862,0.693967009421562,0.6108768556153477,0.7883589069361475
16.491691691691692,0.6931642649206553,0.6099983161372506,0.7876688926054091
16.594764764764765,0.6923706092518519,0.6091305183703168,0.7869857872797411
16.697837837837838,0.6915859724903355,0.6082733439828018,0.7863095795283218
16.80091091091091,0.690810285247722,0.6074266755161598,0.7856402582229751
16.903983983983984,0.6900434786650262,0.6065903963708407,0.7849778125353453
17.007057057057057,0.689285484405709,0.6057643907923718,0.7843222319340002
17.11013013013013,0.6885362346488023,0.6049485438577216,0.7836735061814619
17.213203203203204,0.6877956620821117,0.6041427414619446,0.7830316253311621
17.316276276276277,0.6870636998954965,0.6033468703051068,0.7823965797243209
17.41934934934935,0.6863402817742238,0.6025608178794889,0.7817683599867469
17.522422422422423,0.6856253418923977,0.6017844724570667,0.781146957025556
17.625495495495496,0.6849188149064632,0.6010177230772691,0.7805323620258082
17.72856856856857,0.684220635948781,0.6002604595350094,0.7799245664470585
17.831641641641642,0.683530740621275,0.5995125723689912,0.7793235620198221
17.934714714714715,0.6828490649891497,0.5987739528502873,0.7787293407419504
18.03778778778779,0.6821755455746793,0.5980444929711904,0.7781418948749174
18.14086086086086,0.6815101193510632,0.5973240854343344,0.7775612169400117
18.243933933933935,0.6808527237363525,0.5966126236420852,0.7769872997144377
18.347007007007008,0.6802032965874406,0.5959100016862022,0.7764201362273168
18.45008008008008,0.6795617761941232,0.5952161143377648,0.7758597197555938
18.553153153153154,0.6789281012732216,0.5945308570373679,0.7753060438198421
18.656226226226227,0.678302210962772,0.5938541258855837,0.7747591021799687
18.7592992992993,0.6776840448162782,0.5931858176336869,0.7742188888308146
18.862372372372374,0.677073542797028,0.592525829674647,0.7736853979976533
18.965445445445447,0.6764706452724714,0.5918740600343803,0.7731586241315803
19.06851851851852,0.6758752930086597,0.5912304073632669,0.7726385619047965
19.171591591591593,0.6752874271647475,0.5905947709279294,0.7721252062057822
19.274664664664666,0.674706989287553,0.5899670506032699,0.7716185521343604
19.37773773773774,0.6741339213061776,0.5893471468647684,0.7711185949966484
19.480810810810812,0.6735681655266859,0.5887349607810394,0.7706253302998962
19.583883883883885,0.6730096646268413,0.5881303940066454,0.7701387537472101
19.68695695695696,0.6724583616509004,0.5875333487751673,0.7696588612321609
19.79003003003003,0.6719142000044631,0.5869437278925299,0.7691856488332764
19.893103103103105,0.6713771234493793,0.5863614347305827,0.7687191128084153
19.996176176176178,0.6708470760987092,0.5857863732209306,0.7682592495890226
20.09924924924925,0.6703240024117411,0.5852184478490213,0.7678060557742672
20.202322322322324,0.6698078471890587,0.5846575636484775,0.7673595281250575
20.305395395395397,0.6692985555676666,0.5841036261956829,0.7669196635579383
20.40846846846847,0.6687960730161636,0.5835565416046127,0.7664864591388654
20.511541541541543,0.6683003453299716,0.5830162165219124,0.7660599120768592
20.614614614614617,0.6678113186266141,0.5824825581222188,0.7656400197175373
20.71768768768769,0.667328939341046,0.5819554741037267,0.7652267795365235
20.820760760760763,0.6668531542210332,0.5814348726839941,0.7648201891327367
20.923833833833836,0.6663839103225824,0.5809206625959885,0.7644202462215568
21.02690690690691,0.6659211550054193,0.5804127530843699,0.7640269486278685
21.129979979979982,0.6654648359285156,0.5799110539020086,0.763640294278985
21.233053053053055,0.6650149010456645,0.5794154753067375,0.7632602811974505
21.33612612612613,0.6645712986011024,0.5789259280583352,0.7628869074937207
21.4391991991992,0.6641339771251779,0.5784423234157356,0.7625201713587259
21.542272272272275,0.6637028854300684,0.5779645731344683,0.7621600710563141
21.645345345345348,0.6632779726055399,0.5774925894643161,0.7618066049155763
21.74841841841842,0.6628591880147552,0.5770262851472017,0.7614597713230558
21.851491491491494,0.662446481290124,0.5765655734152842,0.7611195687148417
21.954564564564567,0.6620398023291997,0.5761103679892782,0.7607859955685484
22.057637637637637,0.6616391012906184,0.5756605830769788,0.7604590503951839
22.16071071071071,0.6612443285900825,0.5752161333720013,0.7601387317309065
22.263783783783783,0.660855434896386,0.5747769340527222,0.7598250381286731
22.366856856856856,0.6604723711274832,0.5743429007814254,0.7595179681497819
22.46992992992993,0.6600950884465996,0.5739139497036456,0.7592175203553103
22.573003003003002,0.6597235382583816,0.5734899974477059,0.7589236932974504
22.676076076076075,0.6593576722050939,0.5730709611244512,0.7586364855107477
22.77914914914915,0.6589974421628478,0.5726567583271606,0.7583558955032393
22.88222222222222,0.6586428002378802,0.5722473071316514,0.7580819217475037
22.985295295295295,0.6582936987628637,0.571842526096555,0.7578145626716144
23.088368368368368,0.6579500902932632,0.5714423342637724,0.7575538166500126
23.19144144144144,0.6576119276037249,0.5710466511590948,0.75729968199429
23.294514514514514,0.6572791636845104,0.5706553967929924,0.7570521569438956
23.397587587587587,0.6569517517379647,0.5702684916615626,0.7568112396567644
23.50066066066066,0.656629645175023,0.569885856747632,0.7565769281998734
23.603733733733733,0.6563127976117568,0.5695074135220114,0.7563492205397296
23.706806806806807,0.6560011628659554,0.5691330839448926,0.7561281145327937
23.80987987987988,0.6556946949537431,0.5687627904673842,0.7559136079158416
23.912952952952953,0.6553933480862382,0.5683964560331882,0.7557056982962759
24.016026026026026,0.6550970766662395,0.5680340040803933,0.7555043831423787
24.1190990990991,0.6548058352849584,0.5676753585434023,0.7553096597735268
24.222172172172172,0.6545195787187769,0.5673204438549672,0.7551215253503584
24.325245245245245,0.6542382619260494,0.5669691849483418,0.7549399768649099
24.42831831831832,0.6539618400439319,0.5666215072595331,0.754765011130717
24.53139139139139,0.6536902683852511,0.5662773367296554,0.7545966247728942
24.634464464464465,0.6534235024354049,0.5659365998073742,0.7544348142181919
24.737537537537538,0.6531614978492968,0.5655992234514354,0.7542795756850401
24.84061061061061,0.6529042104483054,0.5652651351332757,0.7541309051735832
24.943683683683684,0.6526515962172862,0.5649342628397035,0.7539887984557123
25.046756756756757,0.6524036113016046,0.5646065350756447,0.7538532510650983
25.14982982982983,0.6521602120042077,0.5642818808669542,0.7537242582872389
25.252902902902903,0.6519213547827185,0.5639602297632681,0.7536018151495129
25.355975975975976,0.6516869962465739,0.5636415118409152,0.7534859164112636
25.45904904904905,0.6514570931541832,0.5633256577058533,0.7533765565539026
25.562122122122123,0.6512316024101293,0.5630125984966511,0.7532737297710531
