dose,RR,lb,ub
0,1,1,1
0.04393393393393393,0.9988965845478909,0.9982280661076751,0.9995655506983245
0.08786786786786786,0.9977943968953864,0.9964592931745914,0.9991312894518694
0.1318018018018018,0.9966934459276492,0.994693696696458,0.9986972154889187
0.17573573573573573,0.995593740486106,0.9929312920290728,0.9982633280391102
0.21966966966966966,0.9944952893685737,0.9911720943889208,0.9978296263334937
0.2636036036036036,0.9933981013293849,0.9894161188537763,0.9973961096045877
0.30753753753753754,0.9923021850795162,0.987663380363308,0.996962777086438
0.35147147147147145,0.9912075492867157,0.9859138937196852,0.9965296280146744
0.39540540540540536,0.9901142025756322,0.9841676735881877,0.9960966616265685
0.43933933933933933,0.9890221535279444,0.9824247344978182,0.9956638771610907
0.48327327327327324,0.9879314106824914,0.9806850908419157,0.9952312738589678
0.5272072072072072,0.9868419825354032,0.9789487568787729,0.994798850962739
0.5711411411411411,0.9857538775402334,0.9772157467322544,0.9943666077168144
0.6150750750750751,0.9846671041080904,0.9754860743924183,0.9939345433675304
0.6590090090090089,0.9835816706077714,0.9737597537161388,0.9935026571632076
0.7029429429429429,0.9824975853658955,0.9720367984277319,0.9930709483542072
0.7468768768768769,0.9814148566670386,0.9703172221195825,0.9926394161929878
0.7908108108108107,0.9803334927538687,0.9686010382527735,0.9922080599341621
0.8347447447447447,0.9792535018272809,0.9668882601577173,0.9917768788345531
0.8786786786786787,0.9781748920465344,0.9651789010347884,0.9913458721532517
0.9226126126126125,0.97709767152939,0.9634729739549583,0.9909150391516723
0.9665465465465465,0.976021848352247,0.9617704918604327,0.99048437909361
1.0104804804804803,0.9749474305502822,0.960071467565289,0.9900538912452969
1.0544144144144143,0.9738744261175886,0.9583759137561167,0.9896235748754587
1.0983483483483483,0.9728028430073153,0.9566838429926589,0.9891934292553711
1.1422822822822822,0.9717326891318077,0.9549952677084553,0.988763453658917
1.1862162162162162,0.970663972362748,0.9533102002114872,0.9883336473626422
1.2301501501501502,0.9695967005312978,0.9516286526848231,0.9879040096458125
1.274084084084084,0.9685308814282383,0.9499506371872667,0.9874745397904704
1.3180180180180179,0.967466522804115,0.9482761656540053,0.9870452370814915
1.3619519519519518,0.9664036323693799,0.9466052498972605,0.9866161008066414
1.4058858858858858,0.965342217794535,0.944937901606939,0.9861871302566326
1.4498198198198198,0.9642822867102776,0.943274132351286,0.9857583247251808
1.4937537537537537,0.9632238467076449,0.9416139535775383,0.9853296835090622
1.5376876876876877,0.9621669053381594,0.9399573766125799,0.9849012059081708
1.5816216216216215,0.961111470113975,0.9383044126635975,0.9844728912255745
1.6255555555555554,0.9600575485080239,0.9366550728187379,0.9840447387675727
1.6694894894894894,0.9590051479541637,0.9350093680477661,0.983616747843754
1.7134234234234234,0.9579542758473245,0.9333673092027237,0.9831889177670526
1.7573573573573573,0.9569049395436583,0.9317289070185896,0.9827612478538065
1.8012912912912913,0.9558571463606865,0.9300941721139401,0.9823337374238141
1.845225225225225,0.9548109035774505,0.9284631149916107,0.9819063858003932
1.889159159159159,0.9537662184346598,0.9268357460393585,0.9814791923104373
1.933093093093093,0.952723098134844,0.925212075530525,0.9810521562844745
1.977027027027027,0.9516815498425025,0.9235921136246998,0.9806252770567251
2.0209609609609607,0.9506415806842561,0.9219758703683852,0.9801985539651599
2.064894894894895,0.9496031977489985,0.9203633556956606,0.9797719863515586
2.1088288288288286,0.948566408088049,0.91875457942884875,0.9793455735615682
2.152762762762763,0.947531218715305,0.9171495512791809,0.9789193149447616
2.1966966966966965,0.9464976366073949,0.9155482808474636,0.9784932098546968
2.2406306306306307,0.945465668703832,0.9139507776247461,0.9780672576489756
2.2845645645645645,0.9444353219071684,0.9123570509929865,0.9776414576893027
2.328498498498498,0.9434066030831498,0.9107671102257203,0.9772158093415455
2.3724324324324324,0.9423795190608705,0.909180964488728,0.9767903119757937
2.416366366366366,0.9413540766329282,0.907598622840703,0.9763649649664187
2.4603003003003003,0.9403302825555805,0.9060200942339206,0.9759397676921341
2.504234234234234,0.9393081435489011,0.9044453875149062,0.9755147195360557
2.548168168168168,0.938287666296936,0.902874511425104,0.9750898198857624
2.592102102102102,0.9372688574478613,0.9013074746015459,0.9746650681333564
2.6360360360360358,0.93625172361414,0.8997442855775211,0.9742404636755249
2.67996996996997,0.9352362713726806,0.8981849527832437,0.9738160059136005
2.7239039039039037,0.934222507264995,0.8966294845465235,0.9733916942536237
2.767837837837838,0.9332104377973574,0.895077889093433,0.972967528106404
2.8117717717717716,0.9322000694409631,0.893530174548978,0.9725435068875822
2.8557057057057054,0.9311914086320886,0.8919863489377653,0.9721196300176932
2.8996396396396396,0.9301844617722507,0.8904464201846718,0.9716958969222278
2.9435735735735733,0.9291792352283672,0.8889103961155128,0.9712723070316965
2.9875075075075075,0.9281757353329178,0.8873782844577104,0.9708488597816926
3.0314414414414412,0.927173968384104,0.8858500928409612,0.9704255546129552
3.0753753753753754,0.926173940646012,0.8843258287979044,0.9700023909714343
3.119309309309309,0.9251756583487729,0.8828054997647893,0.9695793683083541
3.163243243243243,0.9241791276887253,0.8812891130821415,0.9691564860802783
3.207177177177177,0.9231843548285782,0.879776675995431,0.9687337437491743
3.251111111111111,0.9221913458975728,0.8782681956557369,0.9683111407824797
3.295045045045045,0.921200106991646,0.8767636791204146,0.9678886766531669
3.3389789789789788,0.920210644173594,0.8752631333537606,0.9674663508398099
3.3829129129129125,0.9192229634732354,0.8737665652276769,0.9670441628266508
3.4268468468468467,0.9182370708875758,0.872273981522336,0.9666221121036663
