id,ref_number,first_author,effect_measure,outcome_type,type,totalpersons,personyrs,dose,RR,logrr,cases,uci_effect,lci_effect,se
7,120,Williams P,hr,Fatal,ci,9624,92390,2.33,1,0,255,NA,NA,NA
7,120,Williams P,hr,Fatal,ci,6759,64886,7.3,0.87,-0.13926206733350766,137,1.08,0.7,0.11062345749598622
7,120,Williams P,hr,Fatal,ci,13985,134256,14.57,0.71,-0.342490308946776,240,0.86,0.58,0.1004876336540251
7,120,Williams P,hr,Fatal,ci,11654,111878,25.13,0.75,-0.2876820724517809,201,0.94,0.6,0.11453022187886241
8,126,Reddigan JI.,hr,Fatal,ci,2077,27832,0,1,0,337,NA,NA,NA
8,126,Reddigan JI.,hr,Fatal,ci,4431,59375,4.88,0.72,-0.3285040669720361,376,0.84,0.62,0.07747142707560706
8,126,Reddigan JI.,hr,Fatal,ci,3753,50290,7.31,0.72,-0.3285040669720361,382,0.85,0.62,0.08049047684905994
9,148,Wisloff U.,hr,Fatal,ci,80,107029,0,1,0,1272,NA,NA,NA
9,148,Wisloff U.,hr,Fatal,ci,196,260576,1.31,0.87,-0.13926206733350766,1049,0.94,0.79,0.04434952151525864
9,148,Wisloff U.,hr,Fatal,ci,42,56309,0.38,0.88,-0.12783337150988489,457,0.98,0.79,0.054980506760211344
9,148,Wisloff U.,hr,Fatal,ci,24,32212,0.88,0.74,-0.3011050927839216,61,0.97,0.57,0.13562996944395328
9,148,Wisloff U.,hr,Fatal,ci,39,51597,1.13,0.65,-0.4307829160924542,227,0.75,0.56,0.07452596708549138
9,148,Wisloff U.,hr,Fatal,ci,62,82953,2.63,0.62,-0.4780358009429998,126,0.75,0.51,0.0983850937706104
9,148,Wisloff U.,hr,Fatal,ci,33,43667,0.94,0.83,-0.18632957819149348,424,0.93,0.74,0.05830066311211239
9,148,Wisloff U.,hr,Fatal,ci,16,21897,2.19,0.8,-0.2231435513142097,67,1.02,0.62,0.12700193273092406
9,148,Wisloff U.,hr,Fatal,ci,31,41315,2.81,0.77,-0.2613647641344075,305,0.87,0.68,0.06285840337425894
9,148,Wisloff U.,hr,Fatal,ci,68,90971,6.56,0.7,-0.35667494393873245,160,0.84,0.59,0.0901239404714109
9,148,Wisloff U.,hr,Fatal,ci,24,32365,1.69,0.87,-0.13926206733350766,411,0.97,0.77,0.05890556114067722
9,148,Wisloff U.,hr,Fatal,ci,6,7388,3.94,0.81,-0.21072103131565253,38,1.12,0.58,0.16787447778105521
9,148,Wisloff U.,hr,Fatal,ci,24,32417,5.06,0.77,-0.2613647641344075,407,0.86,0.69,0.056184907833378504
9,148,Wisloff U.,hr,Fatal,ci,20,26838,11.81,0.71,-0.342490308946776,144,0.86,0.59,0.09612672868481677
10,182,Lear SA. ,hr,Fatal,ci,23549,162488,0,1,0,377,NA,NA,NA
10,182,Lear SA. ,hr,Fatal,ci,49245,339791,23.87,0.76,-0.2744368457017603,480,0.93,0.63,0.09935508249992649
10,182,Lear SA. ,hr,Fatal,ci,57725,398303,58,0.64,-0.4462871026284195,437,0.77,0.53,0.09528580913929771
11,191,Liu Y.,hr,Fatal,ci,2230,1004552,0,1,0,1216,NA,NA,NA
11,191,Liu Y.,hr,Fatal,ci,405,182660,2.37,0.75,-0.2876820724517809,249,0.86,0.65,0.0714196864243832
11,191,Liu Y.,hr,Fatal,ci,270,121740,8.27,0.85,-0.16251892949777494,287,0.97,0.75,0.06561928356745673
11,191,Liu Y.,hr,Fatal,ci,135,60673,14.45,0.71,-0.342490308946776,145,0.85,0.6,0.08885538127629249
11,191,Liu Y.,hr,Fatal,ci,114,51419,23.87,0.68,-0.3856624808119846,134,0.82,0.57,0.09277414847881638
11,191,Liu Y.,hr,Fatal,ci,72,32446,36.59,0.79,-0.23572233352106983,99,0.97,0.64,0.10608049393348765
12,193,Matthews C,hr,Fatal,ci,15801,101126,3.52,1,0,389,NA,NA,NA
12,193,Matthews C,hr,Fatal,ci,15877,101613,10.66,0.81,-0.21072103131565253,238,0.96,0.69,0.0842468763394331
12,193,Matthews C,hr,Fatal,ci,15798,101107,20.05,0.84,-0.1743533871447778,207,1,0.7,0.09099017807269394
12,193,Matthews C,hr,Fatal,ci,15832,101325,31.63,0.82,-0.19845093872383832,206,0.99,0.68,0.09582118547107599
13,202,"Carlsson, S. ",hr,Fatal,ci,492,155396,0,1,0,189,NA,NA,NA
13,202,"Carlsson, S. ",hr,Fatal,ci,1459,460876,2.5,0.86,-0.15082288973458366,461,1,0.73,0.08028482852799809
13,202,"Carlsson, S. ",hr,Fatal,ci,234,74083,6.25,0.52,-0.6539264674066639,33,0.75,0.36,0.1872404750469029
14,212,Hu G,hr,Fatal,ci,5745,94196,0,1,0,640,NA,NA,NA
14,212,Hu G,hr,Fatal,ci,21441,375811,9.2,0.72,-0.3285040669720361,1576,0.79,0.66,0.045866432204566286
14,212,Hu G,hr,Fatal,ci,20026,366281,21.9,0.64,-0.4462871026284195,1162,0.71,0.57,0.05602873597146882
15,228,Artero et al.,hr,Fatal,ci,4590,53414,0,1,0,31,NA,NA,NA
15,228,Artero et al.,hr,Fatal,ci,2078,24182,2.67,0.61,-0.4942963218147801,9,1.38,0.27,0.41618540749250593
15,228,Artero et al.,hr,Fatal,ci,5091,59243,21.81,0.87,-0.13926206733350766,30,1.51,0.5,0.2819584543657188
16,239,Patel et al.,hr,Fatal,ci,340,170754,6.25,1,0,805,NA,NA,NA
16,239,Patel et al.,hr,Fatal,ci,245,123116,16.32,0.92,-0.08338160893905101,577,1.02,0.82,0.05567795320260331
16,239,Patel et al.,hr,Fatal,ci,490,246616,22.18,0.78,-0.2484613592984996,896,0.86,0.71,0.04889564826803976
16,239,Patel et al.,hr,Fatal,ci,654,328764,29.58,0.81,-0.21072103131565253,1302,0.89,0.75,0.043661071720150234
16,239,Patel et al.,hr,Fatal,ci,545,273872,38.51,0.74,-0.3011050927839216,1007,0.82,0.68,0.04775892403249425
16,239,Patel et al.,hr,Fatal,ci,374,187945,47.48,0.75,-0.2876820724517809,740,0.83,0.68,0.05085116466241311
16,239,Patel et al.,hr,Fatal,ci,286,144057,56.49,0.73,-0.31471074483970024,1042,0.8,0.66,0.049075364181398504
17,244,Schooling et al.,hr,Fatal,ci,8221,33706,0,1,0,213,NA,NA,NA
17,244,Schooling et al.,hr,Fatal,ci,19090,78269,4.38,0.79,-0.23572233352106983,391,0.94,0.67,0.0863796900223393
17,244,Schooling et al.,hr,Fatal,ci,26777,109786,13.13,0.63,-0.4620354595965587,437,0.74,0.53,0.08514778390950248
18,250,Wanner,hr,Fatal,ci,5392,115635,0.38,1,0,470,NA,NA,NA
18,250,Wanner,hr,Fatal,ci,10449,224086,2.5,0.88,-0.12783337150988489,766,0.99,0.78,0.060820256220408625
18,250,Wanner,hr,Fatal,ci,1822,39074,15,0.81,-0.21072103131565253,121,1.06,0.62,0.13681493978901624
19,253,Borch et al.,hr,Fatal,ci,949,10130,0,1,0,44,NA,NA,NA
19,253,Borch et al.,hr,Fatal,ci,2421,25843,6.4,0.43,-0.843970070294529,32,0.69,0.27,0.23935889791697235
19,253,Borch et al.,hr,Fatal,ci,5810,62020,9.7,0.32,-1.1394342831883648,46,0.49,0.21,0.21615138519650903
19,253,Borch et al.,hr,Fatal,ci,9713,103683,12.3,0.29,-1.2378743560016174,60,0.43,0.19,0.2083612614746061
19,253,Borch et al.,hr,Fatal,ci,16862,179996,17.4,0.29,-1.2378743560016174,92,0.42,0.2,0.18927320873793715
19,253,Borch et al.,hr,Fatal,ci,12021,128320,26,0.24,-1.4271163556401458,48,0.36,0.15,0.22333796545739765
19,253,Borch et al.,hr,Fatal,ci,9828,104911,33.3,0.25,-1.3862943611198906,40,0.4,0.16,0.23375193092876703
19,253,Borch et al.,hr,Fatal,ci,5489,58593,26,0.31,-1.171182981502945,29,0.49,0.19,0.2416833488821757
19,253,Borch et al.,hr,Fatal,ci,1896,20239,41.4,0.13,-2.0402208285265546,5,0.34,0.05,0.4890198563092237
19,253,Borch et al.,hr,Fatal,ci,1147,12244,63.2,0.18,-1.7147984280919266,5,0.45,0.07,0.47469044211842254
20,257,Wu et al.,hr,Fatal,ci,8487,27824,0,1,0,150,NA,NA,NA
20,257,Wu et al.,hr,Fatal,ci,28780,94353,1.88,0.82,-0.19845093872383832,350,1,0.67,0.10216452183714632
20,257,Wu et al.,hr,Fatal,ci,40274,132035,5,0.72,-0.3285040669720361,377,0.88,0.59,0.10199150946804474
21,258,Wen et al.,hr,Fatal,ci,201307,1620521,0.88,1,0,376,NA,NA,NA
21,258,Wen et al.,hr,Fatal,ci,79709,641657,4.09,0.79,-0.23572233352106983,99,0.94,0.67,0.0863796900223393
21,258,Wen et al.,hr,Fatal,ci,46513,374430,8.29,0.75,-0.2876820724517809,96,0.89,0.63,0.08813979391098004
21,258,Wen et al.,hr,Fatal,ci,17646,142050,14.97,0.68,-0.3856624808119846,46,0.87,0.54,0.12166653975588981
21,258,Wen et al.,hr,Fatal,ci,15143,121901,21.28,0.67,-0.40047756659712525,50,0.83,0.54,0.10965930104404399
22,259,Hamer et al.,hr,Fatal,ci,1067,6959,0,1,0,190,NA,NA,NA
22,259,Hamer et al.,hr,Fatal,ci,1540,11236,1.5,0.74,-0.3011050927839216,173,0.85,0.64,0.07239117028908994
22,259,Hamer et al.,hr,Fatal,ci,4958,39408,3.5,0.48,-0.7339691750802004,229,0.55,0.41,0.0749404378971536
22,259,Hamer et al.,hr,Fatal,ci,2861,23523,3,0.46,-0.7765287894989963,79,0.57,0.38,0.10343687723509754
23,264,Rockhill B.,hr,Fatal,ci,20568,263918,1.25,1,0,245,NA,NA,NA
23,264,Rockhill B.,hr,Fatal,ci,23071,332359,3.63,0.8,-0.2231435513142097,247,0.96,0.68,0.08797112829924104
23,264,Rockhill B.,hr,Fatal,ci,13499,346025,7.38,0.74,-0.3011050927839216,238,0.88,0.62,0.0893389960722409
23,264,Rockhill B.,hr,Fatal,ci,13475,255543,13.63,0.62,-0.4780358009429998,147,0.77,0.5,0.11015059966187708
23,264,Rockhill B.,hr,Fatal,ci,9735,72653,21.13,0.69,-0.37106368139083207,47,0.97,0.49,0.17421000737240863
24,281,Hotaling J.,hr,Fatal,ci,4712,36754,0,1,0,106,NA,NA,NA
24,281,Hotaling J.,hr,Fatal,ci,5083,39647,0.7,0.84,-0.1743533871447778,98,1.24,0.57,0.19827667852602915
24,281,Hotaling J.,hr,Fatal,ci,5803,45263,3.75,0.71,-0.342490308946776,84,1.1,0.46,0.22241198720493746
24,281,Hotaling J.,hr,Fatal,ci,6797,53017,9.7,0.68,-0.3856624808119846,77,1.14,0.4,0.267178122287368
24,281,Hotaling J.,hr,Fatal,ci,8476,66113,17.74,1,0,93,2.3,0.43,0.42778316501135794
25,316,Kushi L,hr,Fatal,ci,1814,108766,0,1,0,151,NA,NA,NA
25,316,Kushi L,hr,Fatal,ci,908,54441,1.88,0.86,-0.15082288973458366,65,1.17,0.63,0.1579210672464203
25,316,Kushi L,hr,Fatal,ci,918,55005,9.38,0.55,-0.5978370007556204,42,0.81,0.38,0.19308084253488636
26,320,Ueshima K,hr,Fatal,ci,407,25925,0,1,0,174,NA,NA,NA
26,320,Ueshima K,hr,Fatal,ci,169,10787,2.81,0.46,-0.7765287894989963,39,0.74,0.28,0.2479281738580092
26,320,Ueshima K,hr,Fatal,ci,123,7814,6.56,0.79,-0.23572233352106983,36,1.21,0.52,0.2154495780731155
26,320,Ueshima K,hr,Fatal,ci,167,10638,10.31,0.78,-0.2484613592984996,45,1.15,0.53,0.19761593093582114
27,331,Zhao G.,hr,Fatal,ci,4604,22099,0,1,0,163,NA,NA,NA
27,331,Zhao G.,hr,Fatal,ci,2254,10819,3.13,0.53,-0.6348782724359695,27,0.94,0.3,0.29135673145439595
27,331,Zhao G.,hr,Fatal,ci,3677,17650,9.38,0.85,-0.16251892949777494,43,1.43,0.5,0.2680716669082974
28,345,Gero K. ,hr,Fatal,ci,86815,880185,1.25,1,0,2877,NA,NA,NA
28,345,Gero K. ,hr,Fatal,ci,17690,179314,3.75,0.98,-0.020202707317519466,571,1.08,0.89,0.04936184004357802
28,345,Gero K. ,hr,Fatal,ci,6938,69951,8.75,0.95,-0.05129329438755058,308,1.08,0.84,0.0641120016141221
28,345,Gero K. ,hr,Fatal,ci,5929,59790,13.75,0.81,-0.21072103131565253,284,0.92,0.72,0.06253238834143889
29,346,Hamer M. ,hr,Fatal,ci,11943,114125,0,1,0,892,NA,NA,NA
29,346,Hamer M. ,hr,Fatal,ci,13840,132253,3.68,0.67,-0.40047756659712525,492,0.75,0.6,0.05692542135323347
29,346,Hamer M. ,hr,Fatal,ci,11573,110589,10.8,0.61,-0.4942963218147801,311,0.69,0.53,0.06730087724215172
29,346,Hamer M. ,hr,Fatal,ci,11320,108172,22.57,0.56,-0.579818495252942,267,0.64,0.48,0.07338963234043598
29,346,Hamer M. ,hr,Fatal,ci,10446,99820,38.08,0.51,-0.6733445532637656,190,0.6,0.43,0.08498738985928804
