id,ref_number,first_author,effect_measure,outcome_type,type,totalpersons,personyrs,dose,RR,logrr,cases,uci_effect,lci_effect,se
8,182,Lear SA. ,hr,Both,ci,49245,339791,23.87,0.8,-0.2231435513142097,730,0.93,0.69,0.07614756977946315
8,182,Lear SA. ,hr,Both,ci,57725,398303,58,0.75,-0.2876820724517809,761,0.87,0.65,0.07436893000545569
9,241,Allesøe et al.,hr,Both,ci,649,9086,0,1,0,44,NA,NA,NA
9,241,Allesøe et al.,hr,Both,ci,8069,112966,14,0.67,-0.40047756659712525,393,0.96,0.46,0.18768375357453063
9,241,Allesøe et al.,hr,Both,ci,3290,46060,28,0.75,-0.2876820724517809,139,1.05,0.53,0.17440841821535782
10,285,Chomistek A.,hr,Both,ci,12861,166654,0.2,1,0,665,NA,NA,NA
10,285,Chomistek A.,hr,Both,ci,18299,197848,3.4,0.9,-0.10536051565782628,667,1.01,0.79,0.06267274968113512
10,285,Chomistek A.,hr,Both,ci,21653,235822,10.1,0.84,-0.1743533871447778,663,0.95,0.74,0.06372867062018861
10,285,Chomistek A.,hr,Both,ci,18205,204913,20.3,0.7,-0.35667494393873245,416,0.8,0.61,0.0691728961958967
11,310,Hu G,hr,Both,ci,16060,317506,0,1,0,1974,NA,NA,NA
11,310,Hu G,hr,Both,ci,23969,442274,14,0.92,-0.08338160893905101,2274,0.97,0.86,0.030705585204444698
11,310,Hu G,hr,Both,ci,7811,142267,21,0.82,-0.19845093872383832,412,0.92,0.74,0.055542725673085255
12,342,"Chomistek, A. K.",hr,Both,ci,567,121156,0.68,1,0,178,NA,NA,NA
12,342,"Chomistek, A. K.",hr,Both,ci,409,87310,6.32,0.72,-0.3285040669720361,87,0.93,0.55,0.13399896938515676
12,342,"Chomistek, A. K.",hr,Both,ci,606,129465,11.73,0.64,-0.4462871026284195,100,0.83,0.5,0.12929258046733627
12,342,"Chomistek, A. K.",hr,Both,ci,670,143058,22.81,0.66,-0.4155154439616658,93,0.86,0.51,0.13329879213362242
13,353,Renninger M. ,hr,Both,ci,3316,102790,0,1,0,388,NA,NA,NA
13,353,Renninger M. ,hr,Both,ci,8963,277837,6,0.87,-0.13926206733350766,837,0.99,0.77,0.06411200161412206
13,353,Renninger M. ,hr,Both,ci,3278,101612,14,0.91,-0.09431067947124129,362,1.06,0.79,0.07499914385264503
13,353,Renninger M. ,hr,Both,ci,547,16956,28,0.7,-0.35667494393873245,26,1.05,0.47,0.2050580405527442
14,2,Fraser G.,rr,Fatal,ir,11315,57135,0,1,0,129,NA,NA,NA
14,2,Fraser G.,rr,Fatal,ir,5265,26584,7.88,0.65,-0.4307829160924542,47,0.92,0.45,0.18243347656373896
14,2,Fraser G.,rr,Fatal,ir,11078,55935,15.75,0.49,-0.7133498878774648,68,0.67,0.36,0.15846558555019255
15,38,"Zhou, Y",hr,Fatal,ci,2862,14608,0,1,0,41,NA,NA,NA
15,38,"Zhou, Y",hr,Fatal,ci,1521,7763,2.37,0.59,-0.527632742082372,14,1.09,0.32,0.3126618624364755
15,38,"Zhou, Y",hr,Fatal,ci,8707,44441,11.34,0.59,-0.527632742082372,80,0.86,0.4,0.19527599695134304
15,38,"Zhou, Y",hr,Fatal,ci,5110,26082,23.87,0.51,-0.6733445532637656,35,0.8,0.32,0.233751930928767
