dose,RR,lb,ub
0,1,1,1
0.3041041041041041,0.9966838501678178,0.9938827587037983,0.9994928360372098
0.6082082082082082,0.9933832333716639,0.9878118060814569,0.9989860844633066
0.9123123123123122,0.9901025892838348,0.9817955644359249,0.9984799003138416
1.2164164164164164,0.9868462984561847,0.9758422448411259,0.9979744389270884
1.5205205205205206,0.9836186833208751,0.9699598520251357,0.9974698562604217
1.8246246246246245,0.9804240093822464,0.9641561899204995,0.9969663092163713
2.1287287287287286,0.977266486595364,0.9584388678476327,0.996463955982089
2.432832832832833,0.9741502709269588,0.9528153072985001,0.9959629563862289
2.736936936936937,0.9710794660946594,0.9472927492890852,0.9954634722775809
3.041041041041041,0.9680581254806222,0.9418782622505194,0.994965667930234
3.3451451451451453,0.9650902542158921,0.9365787504301077,0.9944697104805827
3.649249249249249,0.9621798114320703,0.9314009627748631,0.9939757704021561
3.953353353353353,0.9593307126771354,0.9263515022714837,0.9934840220250496
4.257457457457457,0.9565468324925458,0.9214368357179827,0.9929946441077205
4.561561561561562,0.9538320071490605,0.9166633039033342,0.9925078204700849
4.865665665665666,0.9511900375390322,0.9120371321725134,0.9920237406982769
5.169769769769769,0.9486246922232745,0.907564441355118,0.9915426009331579
5.473873873873874,0.9461397106309559,0.9032512590362916,0.9910646047567387
5.777977977977978,0.943738806411359,0.8991035311488582,0.9905899641932104
6.082082082082082,0.9414256709367288,0.8951271338653102,0.9901189008443453
6.386186186186186,0.9392030388863347,0.8913261387034805,0.9896516100564812
6.6902902902902905,0.9370695508986072,0.8876970042502476,0.9891881340333729
6.994394394394394,0.9350227666269362,0.8842342431123159,0.9887284742937059
7.298498498498498,0.9330602863240157,0.8809325152518075,0.9882726347842885
7.602602602602603,0.9311797489313552,0.8777866201769201,0.9878206216507338
7.906706706706706,0.9293788302108745,0.8747914893907283,0.9873724430557865
8.21081081081081,0.9276552409421875,0.8719421791454083,0.9869281090300375
8.514914914914915,0.9260067251834802,0.869233863497328,0.9864876313434943
8.819019019019018,0.924431058594003,0.8666618276563343,0.9860510233895993
9.123123123123124,0.9229260468163077,0.8642214616214379,0.9856183000753749
9.427227227227228,0.9214895239164621,0.8619082540945846,0.9851894777127918
9.731331331331331,0.9201193508805763,0.8597177866640893,0.9847645739074212
10.035435435435435,0.9188134141660708,0.8576457282494562,0.9843436074410912
10.339539539539539,0.9175696243062069,0.855687829799617,0.9839265981457231
10.643643643643644,0.9163859145664885,0.853839919237027,0.9835135667658336
10.947747747747748,0.915260239651626,0.852097896640533,0.9831045348073958
11.251851851851852,0.9141905744618353,0.8504577296604312,0.9826995243708991
11.555955955955955,0.913174912897322,0.8489154491596437,0.9822985579665352
11.86006006006006,0.9122112667098684,0.8474671450754642,0.9819016583095082
12.164164164164164,0.9112976644005198,0.8461089624968189,0.981508848093504
12.468268268268268,0.9104321501624242,0.844837097952473,0.9811201497403995
12.772372372372372,0.9096127828679489,0.8436477959060654,0.9807355851243158
13.076476476476476,0.9088376350992581,0.8425373454542784,0.9803551752681752
13.380580580580581,0.9081047922215876,0.8415020772248273,0.9799789400109666
13.684684684684685,0.9074123514985175,0.8405383604713011,0.9796068976440043
